Name,Attributes,CharacterClass,ArmorClass,IngredientDrop,Type,DiamondsOnly,Hostile,AttackHostile,Faction,MinLevel,MaxLevel,AI_Skills,DropOnlyClassSpecificItems,Items,ItemCounts,Weapon,Companion,Animation,IdleAnimationClip,AfkAnimationClip,Hair,Skin,Face,FacialHair,Hat,Glasses,Jacket,Pants,Gloves,Shoes,Belt,Necklace,DefaultSpeedDisabled,MovementSpeed,CombatMovementSpeed,AI_WaitTimeMin,AI_WaitTimeMax,AI_SkillDelayMin,AI_SkillDelayMax,AI_SkillDelayMinForNewTarget,AI_SkillDelayMaxForNewTarget,AI_AlertRadius,AI_ObserveRange,DeathEffect,HideOnDeath,RareDeathEffect,HideOnRareDeath,Scale,DamageEffect,DeathSound,DamageSound,GreetingsSound,GoodbyeSound,HostileSound,DualWeapons,AutoAttack
,,,,,,,,,,,,,,Plans: Outstanding Walkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Bebop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Wonky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Self-regulating Healing Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Blight Sawer [Rampage],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPARTAN,Boss_Default,,Mechanical,,,,TRUE,,Labycore,30,30,Fire Rocket,,Plans: Special Custom Jacket,,Regular Minigun,,NPC_Sentrybot,Idle,,,Sentrybot_red,,,,,,,,,,,,,,4000,10000,3000,6000,1000,2000,50,75,ExploRobot,TRUE,ExploRobot,TRUE,100,HitEffect1,VoBossDeathMechanical,,,,,,
,,,,,,,,,,,,SentryBot Slammer,,Plans: Street Wise Protective Pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Acute Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Street Wise Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Acute Tactical Gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Street Wise Wrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Worthy Walkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Bounce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gatekeeper,Big_HighDamage,,Mechanical,,,,,TRUE,Mutants,30,30,Epic Merc Heal,,,,Brutal Axe,,Mutant,,Sleep,,NPC Mutant skin1,,,,,NPC Mutant Shirt,NPC Mutant Pants,,NPC Mutant Shoes,NPC Mutant belt,,,500,1000,4000,10000,6000,10000,1000,2000,,120,DeathEffect1,,,,125,HitEffect1,,,VoMutantGreetings,VoMutantBye,,,
Mortimer,Medium_HighDamage,,,,,,,,Mutants,1,30,,,,,Superior Power Cutter,,Mutant,,,,NPC Mutant skin2,,,,,,NPC Mutant Pants,,NPC Mutant Shoes,NPC Mutant belt,,,,,4000,10000,,,,,,,,,,,110,,,,VoMutantGreetings,VoMutantBye,,,
Eila,Small_LowDamage,,Unarmored,,,,,,Refugee Girls,1,30,,,,,,,NPC_F_SleaveGirl,,,Female_Hair_1,female_skin2,Female_Face2,,,,Labycore Worker's Orange Jacket,,,Dawnbreak Sneakers,,,TRUE,,1200,4000,10000,6000,6000,1000,2000,70,100,,,,,100,,,,,,,,
Myra,Small_LowDamage,,Unarmored,,,,,,Refugee Girls,1,30,,,,,,,NPC_F_SleaveGirl,,,Female_Hair_7_black,female_skin1,Female_Face3,,,,Labycore Worker's Orange Jacket,,,Dawnbreak Sneakers,,,TRUE,,1200,4000,10000,6000,6000,1000,2000,70,100,,,,,100,,,,,,,,
Mango,Small_LowDamage,,Unarmored,,,,,,Valkyries,1,30,,,,,,,TankFemale,,,Female_Hair_7,female_skin2,Female_Face1,,,,NPC FEMALE Valkyeries Jacket 01,NPC FEMALE Valkyries Pants 01,,NPC Male Mad Dogs Shoes 01,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,,,,,100,,,,,,,,
Android Medic T-022,Player_Healer,Doctor,Mechanical,,,TRUE,,,Mercenary,22,25,Stun Grenade,,,,Next-Gen Sniper: LTDC-15,,RogueFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,Usual Nurse Hat,Awesome Shades,Healing Scrubs of Epic,Awesome Custom Pants,Radical Gloves,Extreme Boots,Jagged Studded Bold Belt,Singular Bandana,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,110,HitEffect1,,,,,,,
Android Guardian T-024,Player_Tank,Bodyguard,Mechanical,,,TRUE,,,Mercenary,24,27,Slammer,,,,Hi-Tech Scythe X-23,,TankFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,,Greater Shutter Shades,High-Power Armored Jacket,Superfine Custom Pants,Marvelous Gloves,Extreme Sneakers,Outstanding Studded Belt,Greater Scarf,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,110,HitEffect1,,,,,,,
,,,,,,,,,,,,Stun Grenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Android Hunter T-026,Player_Damage,Hunter,Mechanical,,,TRUE,,,Mercenary,26,28,Quick Shot,,,,Anguisher's Assault Rifle,,RogueFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,Superfine Headgear,Battle Visors,Greater Skull T-shirt,High-Power Custom Pants,Outstanding Rider Gloves,Extreme Shoes,Superfine Belt with Silver Buckle,First-Class Scarf,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,110,HitEffect1,,,,,,,
,,,,,,,,,,,,Stun Grenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Android Medic T-028,Player_Healer,Doctor,Mechanical,,,TRUE,,,Mercenary,28,29,Stun Grenade,,,,Next-Gen Sniper: LTDC-20,,RogueFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,Usual Nurse Hat,Singular Shades,Healing Scrubs of Epic,First-Class White Camo Pants,Superfine Gloves,Superior Shoes,Greater Utility Belt,Radical Scarf,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,110,HitEffect1,,,,,,,
Android Guardian T-030,Player_Tank,Bodyguard,Mechanical,,,TRUE,,,Mercenary,30,30,Slammer,,,,Hi-Tech Scythe XX-30,,TankFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,,Greater Shades,Exquisite Patterned Jacket,Wacky Pants,Superfine Biker Gloves,Righteuous Boots,First Class Studded Bold Belt,Singular Scarf,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,115,HitEffect1,,,,,,,
,,,,,,,,,,,,Stun Grenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Android Hunter T-030,Player_Damage,Hunter,Mechanical,,,TRUE,,,Mercenary,30,30,Quick Shot,,,,Madcap's Next Gen Assault Rifle,,RogueFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,Gimp's Mask,Exquisite Shades,Greater Night Jacket,Radical Pants,Singular Biker Gloves,Superior Boots,Outstanding Studded Bold Belt,Singular Scarf,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,115,HitEffect1,,,,,,,
,,,,,,,,,,,,Stun Grenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Android Medic T-030,Player_Healer,Doctor,Mechanical,,,TRUE,,,Mercenary,30,30,Stun Grenade,,,,Next-Gen Sniper: LTDC-25,,RogueFemale,,Sleep,Hologram_dancer_hair,Android01_Skin,Android01_Face,,Usual Nurse Hat,Awesome Specs,Greater White Custom Jacket,Superfine White Camo Pants,Excellent Gloves,Superior Shoes,Outstanding Dark Leather Belt,Superior Necklace,,1200,1200,,0,6000,10000,1000,2000,,120,DeathEffect1,,,,115,HitEffect1,,,,,,,
Madhouse Mutant,Big_HighDamage,,Armored,,,,TRUE,,Mutants,1,30,,,,,High-Power Chainsaw,,Mutant,,Sleep,,NPC Mutant skin3,,,,,NPC Mutant Vest,NPC Mutant Pants 2,,NPC Mutant Shoes 2,,,,400,1000,4000,10000,6000,10000,1000,2000,50,70,DeathEffect1,,ExploMan,TRUE,125,HitEffect1,VoMutantDeath,,,,VoMutantAttack,,
Berserk Mutant,Big_HighDamage,,Unarmored,,,,TRUE,,Mutants,1,30,,,,,Good Minigun of Suffer,,Mutant,,,,NPC Mutant skin3,,,,,,NPC Mutant Pants 2,,NPC Mutant Shoes 2,,,,400,,4000,10000,,,,,50,70,DeathEffect1,,ExploMan,TRUE,130,,VoMutantDeath,,,,VoMutantAttack,,
Bungle,Medium_HighDamage,,,,,,,,Mutants,1,30,,,,,Cool Cleaver,,Mutant,,,,NPC Mutant skin2,,,,,,NPC Mutant Pants 2,,NPC Mutant Shoes,NPC Mutant belt,,,,,4000,10000,,,,,,,,,,,120,,,,VoMutantGreetings,VoMutantBye,,,
Ulver,Medium_HighDamage,,,,,,,,Mutants,1,30,,,,,Typical Plank,,Mutant,,,,NPC Mutant skin1,,,,,,NPC Mutant Pants,,NPC Mutant Shoes,,,,,,4000,10000,,,,,,,,,,,110,,,,VoMutantGreetings,VoMutantBye,,,
Tomahawk,Medium_HighDamage,,,,,,,,Mutants,1,30,,,,,Extreme Reciprocating Saw,,Mutant,,,,NPC Mutant skin2,,,,,,NPC Mutant Pants,,NPC Mutant Shoes,NPC Mutant belt,,,,,4000,10000,,,,,,,,,,,130,,,,VoMutantGreetings,VoMutantBye,,,
Headbanger Mutant,Big_HighDamage,,Unarmored,,,,TRUE,,Mutants,1,30,,,,,Massive Plank,,Mutant,,,,NPC Mutant skin3,,,,,,NPC Mutant Pants 2,,,,,,,,4000,10000,,,,,75,80,DeathEffect1,,ExploMan,TRUE,90,,VoMutantDeath,,,,VoMutantAttack,,
Advanced Crafting Bot,Advanced_Crafting_Bot,,Mechanical,,,,,,Crafting Bot,1,30,,,,,,,NPC_Companion_Bot,,,,Crafting Bot 2,,,,,,,,,,,,1200,1200,4000,10000,6000,6000,1000,2000,70,100,,,ExploRobotSmall,,100,,,,,,,,
Superior Crafting Bot,Superior_Crafting_Bot,,Mechanical,,,,,,Crafting Bot,1,30,,,,,,,NPC_Companion_Bot,,,,Crafting Bot 3,,,,,,,,,,,,1200,1200,4000,10000,6000,6000,1000,2000,70,100,,,ExploRobotSmall,,100,,,,,,,,
Robert,Medium_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,Acute Bat,,Tank,,,Male_Hair_4,Skin5,Male_Face8,Beard_Long_Red,,,Dawnbreak T-Shirt,Dawnbreak Jeans,,Basic Sneakers,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,110,HitEffect1,,,,,,,
Julia,Medium_HighDamage,,Unarmored,,,,,,Resistance,1,30,,,,,Cool Knife,,TankFemale,,,Female_Hair_5_blonde,female_skin2,Female_Face2,,,Everyday Shutter Shades,Dawnbreak Shirt,Dawnbreak Jeans,,Basic Sneakers,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,,HitEffect1,,,,,,,
Julio,Big_HighDamage,,Armored,,,,,TRUE,13 Diablos,1,30,,,,,Standard Assault Rifle,,Rogue,,,Male_Hair_6,Skin3,Male_Face3,,,,NPC MALE 13 Diablos Jacket 01,NPC MALE 13 Diablos Pants 01,,NPC Male 13 Diablos Shoes 01,,,,,,4000,10000,,,,,,,,,,,,,,,,,,,
Serrano,Medium_LowDamage,,Unarmored,,,,,,13 Diablos,1,30,,,,,,,Tank,,,Male_Hair_1,Skin4,Male_Face2,,,,NPC MALE 13 Diablos Jacket 01,NPC MALE 13 Diablos Pants 01,,NPC Male 13 Diablos Shoes 01,,,,,,4000,10000,,,,,,,,,,,,,,,,,,,
Assasino,Mini_Boss_Default,,Armored,,,,TRUE,,Hired Guns,1,30,Wushu Push,,,,"Labytech Pistol, LBTP-05",,CyberGirl,,Sleep,Female_Hair_5_black,female_skin3,Female_Face2,,,Targeting Monocle,Exquisite Dark Trench Coat,Singular White Camo Pants,First-Class Biker Gloves,Extreme Sneakers,High-Power Belt with Golden Buckle,,,,,4000,10000,,6000,1000,2000,70,80,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
,,,,,,,,,,,,Wounding Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Somersault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelmo,Big_HighDamage_Escort,,Armored,,,,,TRUE,13 Diablos,1,30,,,,,Standard Assault Rifle,,Rogue,,,Male_Hair_6,Skin3,Male_Face3,,,,NPC MALE 13 Diablos Jacket 01,NPC MALE 13 Diablos Pants 01,,NPC Male 13 Diablos Shoes 01,,,,,,4000,10000,,,,,,,,,,,,,,,,,,,
Labycore Headhunter,Big_LowDamage,,Unarmored,,,,,,Knocked down,,,,,,,,,TankKnockedout,,,,Labycorp_AntiRiot_Elite_Suit,Male_Face1,,,,,,,,,,TRUE,,,4000,10000,,,,,,,,,,,100,,,,,,,,
Labycore Specialist,Big_LowDamage,,Unarmored,,,,,,Knocked down,,,,,,,,,TankKnockedout,,,,Labycorp_AntiRiot_Suit,Male_Face1,,,,,,,,,,TRUE,,,4000,10000,,,,,,,,,,,100,,,,,,,,
Mr. Morty,Big_LowDamage,,Unarmored,,,,,,Knocked down,,,,,,,,,TankKnockedout,,,Male_Hair_2,Skin5,Male_Face4,,,,NPC MALE Hired Guns Jacket 02,NPC MALE Hired Guns Pants 01,,NPC MALE Prison Warder Shoes,,,TRUE,,,4000,10000,,,,,,,,,,,100,,,,,,,,
Hired Guns Advisor,Big_LowDamage,,Unarmored,,,,,,Knocked down,,,,,,,,,TankKnockedout,,,Male_Hair_2,Skin5,Male_Face4,,,,NPC MALE Hired Guns Jacket 02,NPC MALE Hired Guns Pants 01,,NPC MALE Prison Warder Shoes,,,TRUE,,,4000,10000,,,,,,,,,,,100,,,,,,,,
Coen 'The Sharp',Small_HighDamage,Bodyguard,,,,,,TRUE,Resistance,11,12,,,,,Street Credible Bat,,Tank,,Sleep,Male_Hair_4,Skin1,Male_Face3,,,,Acute Cowhide Jacket,Cool Camo Pants,,Standard Boots,,,,1200,1200,4000,10000,6000,10000,1000,2000,,120,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Mary 'The Cut',Small_HighDamage,Doctor,,,,,,TRUE,Resistance,15,16,,,,,Boosted Revolver,,RogueFemale,,Sleep,Female_Hair_2_black,female_skin1,Female_Face3,,,,Simple Gray Sweater,Excellent White Pants,,Everyday Boots,,,,1200,1200,4000,10000,6000,10000,1000,2000,,120,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Janet 'The Slayer',Small_HighDamage,Hunter,Unarmored,,,,,TRUE,Resistance,16,17,,,,,Fine .32 Pistol,,RogueFemale,,Sleep,Female_Hair_6_blonde,female_skin1,Female_Face1,,,,Marvelous Leather Vest,Radical Studded Pants,,Everyday Boots,,,,1200,1200,4000,10000,6000,10000,1000,2000,,120,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Bebob,Big_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,Rogue,,,Male_Hair_8,Skin5,Male_Face1,,,NPC Aviators,Dawnbreak T-Shirt,Dawnbreak Trousers,,NPC Male Mad Dogs Shoes 01,,Awesome Scarf,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Jazz,Big_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,Tank,,,,Skin6,Male_Face3,Basic_Mustache,,,Dawnbreak Shirt,Dawnbreak Jeans,,Dawnbreak Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Craftingbot Blue,Big_HighDamage,,,,,,,,Resistance,,,,,,,,,NPC_Companion_Bot,,,,Crafting Bot 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CraftingBotResourceFound,CraftingBotNoResources,,,
Craftingbot White,Big_HighDamage,,,,,,,,Resistance,,,,,,,,,NPC_Companion_Bot,,,,Crafting Bot 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CraftingBotResourceFound,CraftingBotNoResources,,,
Craftingbot Black,Big_HighDamage,,,,,,,,Resistance,,,,,,,,,NPC_Companion_Bot,,,,Crafting Bot 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CraftingBotResourceFound,CraftingBotNoResources,,,
Ant,Big_HighDamage,,Unarmored,,,,TRUE,,Ants,1,30,,,,,UnarmedAnt,,NPC_Ant,,,,NPC Ant skin,,,,,,,,,,,,500,1200,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploAnt,TRUE,110,HitEffect1,VoGiantAntDeath,,,,VoGiantAntAlert,,
Elite Blaster,Elite_Big_HighDamage,,Unarmored,,,,TRUE,,Raiders,1,30,,,,,"Wasteland Crow, L-30",,DualPistol,,,NPC_Male_Hair_Mohawk,NPC Desert Hooligan skin1,,NPC Desert Hooligan mask1,,,,Dawnbreak Jeans,NPC Desert Hooligans Gloves,NPC Male Hired Guns Shoes 01,NPC Desert Hooligans belt,,,,,4000,10000,,,,,75,70,DeathEffect1,,ExploMan,TRUE,115,HitEffect1,,,,,,TRUE,
Elite Crushskull,Elite_Big_LowDamage,,Armored,,,,TRUE,,Raiders,1,30,,,,,TacKnife,,Chef,,,NPC_Male_Hair_Mohawk,NPC Desert Hooligan skin2,,,,,,Superfine White Camo Pants,NPC Desert Hooligans Gloves,NPC Male Hired Guns Shoes 01,NPC Desert Hooligans belt,,,,,4000,10000,,,,,75,70,DeathEffect1,,ExploMan,TRUE,110,HitEffect1,,,,,,TRUE,
Queen Ant,Mini_Boss_Default,,Armored,,,,TRUE,,Ants,1,30,Ant Poison,,,,UnarmedAntQueen,,NPC_Ant,,,,NPC Ant skin 2,,,,,,,,,,,,500,1200,4000,10000,3000,6000,1000,2000,50,75,Decapitation,TRUE,ExploAnt,TRUE,170,HitEffect1,VoQueenAntDeath,,,,VoQueenAntAlert,,
Nukum,Big_HighDamage,,Unarmored,,,,,TRUE,Resistance,1,30,Grenade,,,,Crazy Minigun,,Tank,,,Male_Hair_14,Skin6,Male_Face7,,,,Dawnbreak Shirt,Dawnbreak Jeans,,Acute Dark Sneakers,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,,HitEffect1,,,,,,,
Bateman,Medium_HighDamage,,Unarmored,,,,,TRUE,Resistance,1,30,Jaw Blow,,,,Fine Knife,,Rogue,,,Male_Hair_10,Skin2,Male_Face4,,,Acute Shutter Shades,Dawnbreak T-Shirt,Dawnbreak Trousers,Average Black Gloves,Broken Shoes,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,,HitEffect1,,,,,,,
Mad Martha,Small_HighDamage,,Unarmored,,,,,TRUE,Resistance,1,30,Twirler,,,,Acute Crowbar,,TankFemale,,,Female_Hair_8_blonde,female_skin2,Female_Face3,,,,Dawnbreak T-Shirt,Dawnbreak Trousers,,Boots of Normal,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,,HitEffect1,,,,,,,
Quaid,Medium_HighDamage,,Unarmored,,,,,TRUE,Resistance,1,30,,,,,Awesome Assault Rifle,,Tank,,,Male_Hair_1,Skin2,Male_Face9,Basic_Mustache,,Demolisher's Shades,Dawnbreak Shirt,Dawnbreak Jeans,,Basic Black Shoes,,,,500,750,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,,,HitEffect1,,,,,,,
Cellar Ant,Mini_Boss_Default,,Armored,,,,TRUE,,Ants,1,30,Ant Poison,,,,UnarmedAnt,,NPC_Ant,,,,NPC Ant skin 2,,,,,,,,,,,,500,1200,4000,10000,3000,6000,1000,2000,50,75,ExploAnt,TRUE,ExploAnt,TRUE,170,HitEffect1,VoQueenAntDeath,,,,VoQueenAntAlert,,
Soldier Ant,Elite_Big_LowDamage,,Armored,,,,TRUE,,Ants,1,30,,,,,UnarmedAnt,,NPC_Ant,,,,NPC Ant skin,,,,,,,,,,,,300,1100,4000,10000,3000,6000,1000,2000,70,75,DeathEffect1,,ExploAnt,TRUE,110,HitEffect1,VoGiantAntDeath,,,,VoGiantAntAlert,,
Cave Mutant,Elite_Big_HighDamage,,Unarmored,,,,TRUE,,Mutants,1,30,,,,,First-Class Hydraulic Hammer,,Mutant,,,,NPC Mutant skin3,,,,,,NPC Mutant Pants,,NPC Mutant Shoes 2,,,,400,,4000,10000,,,,,50,70,DeathEffect1,,ExploMan,TRUE,120,,VoMutantDeath,,,,VoMutantAttack,,
Calavera Ant,Boss_Default,,Armored,,,,TRUE,,Ants,15,15,Ant Poison,,Plans: Stealth Jacket,,UnarmedAntQueen,,NPC_Ant,,,,NPC Ant skin 3,,,,,,,,,,,,,,4000,10000,3000,6000,1000,2000,50,75,ExploAnt,TRUE,ExploAnt,TRUE,170,HitEffect1,VoQueenAntDeath,,,,VoQueenAntAlert,,
,,,,,,,,,,,,,,Plans: Dragon Tights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hermit Manny,Boss_Default,,Armored,,,,TRUE,,Mutants,16,16,Hermit Slammer,,Plans: Stealth Pants,,Massive Plank,,Mutant,,Sleep,,NPC Mutant skin4,,,,,,NPC Mutant Pants 2,,NPC Mutant Shoes 2,,,,,,4000,10000,6000,10000,1000,2000,50,70,DeathEffect1,TRUE,ExploMan,TRUE,140,HitEffect1,VoMutantDeath,,,,VoMutantAttack,,
,,,,,,,,,,,,Hermit Blow,,Plans: Dragon Vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Rage Explosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimba,Medium_HighDamage_Escort,,,,,,,TRUE,Resistance,1,30,Grenade,,,,Basic 20G Shotgun,,Tank,,,Male_Hair_2,Skin1,Male_Face1,,,,Good Brown Leather Jacket,Regular Stonewashed,,NPC Male Mad Dogs Shoes 01,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,,TRUE,100,HitEffect1,,,,,,,
Raider Slavemaster,Boss_Tier3,,Armored,Raider Tech,,,TRUE,,Raiders,1,30,Push,,Plans: Great Sash,,,Slavehound,NPC_Slasher,,,,NPC Desert Hooligan skin2,,,,,,,,,,,,,,,,,,,,,,Decapitation,,,,130,HitEffect1,,,,,,,
,,,,,,,,,,,,Slammer,,Plans: Fine Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Lash,,Plans: Boosted Protector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Greater Protector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Greater Tactical Gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Exquisite Wrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Buddha Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Blood Owl [Prolonger],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slavehound,Elite_Medium_HighDamage,,Armored,,,,TRUE,,Raiders,1,30,Push,,,,UnarmedDog,,NPC_Dog,,,,Dog 2,,,,,,,,,,,,,,,,,,,,,,DeathEffect1,,,,115,HitEffect1,,,,,,,
Mr Slasher,Big_HighDamage,,Armored,,,,TRUE,,Hooligans,1,30,,,,,,,NPC_Slasher,,,Male_Hair_1_blonde,Skin3,Male_Face1,,,,NPC MALE Hooligan Jacket 02,NPC MALE Hooligans Pants 03,,NPC Male Hooligans Shoes 01,,,,,,4000,10000,6000,6000,1000,2000,70,100,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
Hired Guns Tank,Medium_HighDamage,,Armored,,,,TRUE,,Hired Guns,15,30,,,,,Regular Minigun,,NPC_Robotank,,,,Robotank2,,,,,,,,,,,,800,1200,2000,4000,6000,6000,1000,2000,80,80,ExploRobot,TRUE,ExploRobot,TRUE,100,,VoBossDeathMechanical,,,,,,
Security Recruit,Small_HighDamage,,Unarmored,,,,TRUE,,Labycore,1,30,,,,,"Labytech Pistol, LBTP-03",,NPC_M_Antiriot_Cop,,,,Labycorp_AntiRiot_Suit,,,,,,,,,,,,450,1100,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,,TRUE,105,HitEffect1,,,,,,,
Riot Trooper,Medium_HighDamage,,Armored,,,,TRUE,,Labycore,1,30,Grenade,,,,NPC_Police Baton,,NPC_M_Antiriot_Cop,,,,Labycorp_AntiRiot_Suit,,,,,,,,,,,,,,1100,4000,10000,3000,6000,1000,75,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
Fire ant,Elite_Small_LowDamage,,Armored,,,,TRUE,,Ants,1,30,,,,,UnarmedAnt,Fire ant,NPC_Ant,,,,NPC Ant skin 2,,,,,,,,,,,,300,1100,4000,10000,3000,6000,1000,2000,70,75,DeathEffect1,,ExploAnt,TRUE,50,HitEffect1,VoGiantAntDeath,,,,VoGiantAntAlert,,
Cave Dragon,Big_HighDamage,,Unarmored,,,,TRUE,,Neutral,1,30,Lizard Acid,,,,,,NPC_Lizard,,,,NPC Lizard skin1,,,,,,,,,,,,500,1200,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploAnt,TRUE,110,HitEffect1,,,,,,,
,,,,,,,,,,,,Lizard 360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mosquitobot,Small_HighDamage,,Mechanical,,,,TRUE,,Labycore,1,30,Mosquitobot Sonic Burst,,,,Warehousebot_Minigun,,NPC_Mosquito_Bot,,,,NPC Mosquitobot skin1,,,,,,,,,,,,500,750,4000,10000,6000,8000,1000,2000,50,75,,,,,,HitEffect1,,,,,,,
Plant Supervisor,Elite_Medium_LowDamage,,Unarmored,,,,TRUE,,Labycore,1,30,Molotov Cocktail,,,,Average Monkey Wrench,,Tank,,,Male_Hair_10_black,Skin1,Male_Face3,,,Awesome Specs,Labycore Worker's Jacket,Acute Black Jeans,Average Black Gloves,Average Black Shoes,,,,,,1100,4000,10000,3000,6000,1000,75,75,DeathEffect1,,,TRUE,110,HitEffect1,,,,,,,
,,,,,,,,,,,,Twirler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Slammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
